"10/12/2021 16:16:43","DKGNBY1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 15:47:26","DKTTV12","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 14:39:21","DYKMB42","Dell Inc.","PowerEdge R720","2.4.3","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 14:47:07","F5D8J02","Dell Inc.","PowerEdge R720","2.5.4","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:17:04","F6K38Y1","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 16:48:43","F86W9Y1","Dell Inc.","PowerEdge R620","2.6.1","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 16:42:25","FH8X8Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 15:33:55","FP7J0W1","Dell Inc.","PowerEdge R720","1.2.6","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:24:42","GHXJQV1","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:44:01","GL0TM02","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 14:24:50","GL1QM02","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/12/2021 16:28:09","GYZ3FX1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/12/2021 16:22:04","H2BBRW1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 14:04:01","H2FCRW1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","64","C:","1116.44041061401"
"10/11/2021 16:02:50","H2HBRW1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","64","C:","1116.19041061401"
"10/11/2021 15:47:57","H4336X1","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","8 8","192","C:","16763.6904067993"
"10/11/2021 13:43:13","H64P9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/12/2021 16:16:31","H6GN9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 13:43:36","H6WN9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 17:11:44","H74M9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2232.69041061401"
